,SHORT_NAME_ALL,SERIAL,ALL_EXT_PATH,ALL_LINK
3845,Mucosal Immunology,s41385,"['s41385', '021', '00455', 'x']",
3846,Mucosal Immunology,s41385,"['s41385', '021', '00453', 'z']",
3847,Mucosal Immunology,s41385,"['s41385', '021', '00453', 'z']",
3848,Mucosal Immunology,s41385,"['s41385', '021', '00453', 'z']",
3849,Mucosal Immunology,s41385,"['s41385', '021', '00453', 'z']",
3850,Mucosal Immunology,s41385,"['s41385', '021', '00453', 'z']",
3851,Mucosal Immunology,s41385,"['s41385', '021', '00453', 'z']",
3852,Mucosal Immunology,s41385,"['s41385', '021', '00454', 'y']",
3853,Mucosal Immunology,s41385,"['s41385', '021', '00454', 'y']",
3854,Mucosal Immunology,s41385,"['s41385', '021', '00454', 'y']",
3855,Mucosal Immunology,s41385,"['s41385', '021', '00454', 'y']",
3856,Mucosal Immunology,s41385,"['s41385', '021', '00454', 'y']",
3857,Mucosal Immunology,s41385,"['s41385', '021', '00454', 'y']",
3858,Mucosal Immunology,s41385,"['s41385', '021', '00452', '0']",
3859,Mucosal Immunology,s41385,"['s41385', '021', '00452', '0']",
3860,Mucosal Immunology,s41385,"['s41385', '021', '00452', '0']",
3861,Mucosal Immunology,s41385,"['s41385', '021', '00440', '4']",
3862,Mucosal Immunology,s41385,"['s41385', '021', '00440', '4']",
3863,Mucosal Immunology,s41385,"['s41385', '021', '00440', '4']",
3864,Mucosal Immunology,s41385,"['s41385', '021', '00440', '4']",
3865,Mucosal Immunology,s41385,"['s41385', '021', '00440', '4']",
3866,Mucosal Immunology,s41385,"['s41385', '021', '00440', '4']",
3867,Mucosal Immunology,s41385,"['s41385', '021', '00450', '2']",
3868,Mucosal Immunology,s41385,"['s41385', '021', '00450', '2']",
3869,Mucosal Immunology,s41385,"['s41385', '021', '00443', '1']",
3870,Mucosal Immunology,s41385,"['s41385', '021', '00443', '1']",
3871,Mucosal Immunology,s41385,"['s41385', '021', '00438', 'y']",
3872,Mucosal Immunology,s41385,"['s41385', '021', '00438', 'y']",
3873,Mucosal Immunology,s41385,"['s41385', '021', '00438', 'y']",
3874,Mucosal Immunology,s41385,"['s41385', '021', '00438', 'y']",
3875,Mucosal Immunology,s41385,"['s41385', '021', '00438', 'y']",
3876,Mucosal Immunology,s41385,"['s41385', '021', '00438', 'y']",
3877,Mucosal Immunology,s41385,"['s41385', '021', '00448', 'w']",
3878,Mucosal Immunology,s41385,"['s41385', '021', '00448', 'w']",
3879,Mucosal Immunology,s41385,"['s41385', '021', '00448', 'w']",
3880,Mucosal Immunology,s41385,"['s41385', '021', '00449', '9']",
3881,Mucosal Immunology,s41385,"['s41385', '021', '00449', '9']",
3882,Mucosal Immunology,s41385,"['s41385', '021', '00446', 'y']",
3883,Mucosal Immunology,s41385,"['s41385', '021', '00446', 'y']",
3884,Mucosal Immunology,s41385,"['s41385', '021', '00447', 'x']",
3885,Mucosal Immunology,s41385,"['s41385', '021', '00447', 'x']",
3886,Mucosal Immunology,s41385,"['s41385', '021', '00447', 'x']",
3887,Mucosal Immunology,s41385,"['s41385', '021', '00447', 'x']",
3888,Mucosal Immunology,s41385,"['s41385', '021', '00447', 'x']",
3889,Mucosal Immunology,s41385,"['s41385', '021', '00447', 'x']",
3890,Mucosal Immunology,s41385,"['s41385', '021', '00445', 'z']",
3891,Mucosal Immunology,s41385,"['s41385', '021', '00445', 'z']",
3892,Mucosal Immunology,s41385,"['s41385', '021', '00445', 'z']",
3893,Mucosal Immunology,s41385,"['s41385', '021', '00441', '3']",
3894,Mucosal Immunology,s41385,"['s41385', '021', '00441', '3']",
3895,Mucosal Immunology,s41385,"['s41385', '021', '00437', 'z']",
3896,Mucosal Immunology,s41385,"['s41385', '021', '00437', 'z']",
3897,Nature,s41586,"['s41586', '021', '04085', 'y']",
3898,Nature,s41586,"['s41586', '021', '04085', 'y']",
3899,Nature,d41586,"['d41586', '021', '02756', '4']",
3900,Nature,d41586,"['d41586', '021', '02756', '4']",
3901,Nature,d41586,"['d41586', '021', '02756', '4']",
3902,Nature,d41586,"['d41586', '021', '02756', '4']",
3903,Nature,d41586,"['d41586', '021', '02756', '4']",
3904,Nature,d41586,"['d41586', '021', '02756', '4']",
3905,Nature,d41586,"['d41586', '021', '02756', '4']",
3906,Nature,d41586,"['d41586', '021', '02756', '4']",
3907,Nature,d41586,"['d41586', '021', '02643', 'y']",
3908,Nature,d41586,"['d41586', '021', '02643', 'y']",
3909,Nature,d41586,"['d41586', '021', '02643', 'y']",
3910,Nature,d41586,"['d41586', '021', '02643', 'y']",
3911,Nature,d41586,"['d41586', '021', '02643', 'y']",
3912,Nature,d41586,"['d41586', '021', '02643', 'y']",
3913,Nature,d41586,"['d41586', '021', '02643', 'y']",
3914,Nature,d41586,"['d41586', '021', '02643', 'y']",
3915,Nature,d41586,"['d41586', '021', '02761', '7']",
3916,Nature,d41586,"['d41586', '021', '02761', '7']",
3917,Nature,d41586,"['d41586', '021', '02761', '7']",
3918,Nature,d41586,"['d41586', '021', '02761', '7']",
3919,Nature,d41586,"['d41586', '021', '02761', '7']",
3920,Nature,d41586,"['d41586', '021', '02761', '7']",
3921,Nature,d41586,"['d41586', '021', '02761', '7']",
3922,Nature,d41586,"['d41586', '021', '02761', '7']",
3923,Nature,d41586,"['d41586', '021', '02761', '7']",
3924,Nature,d41586,"['d41586', '021', '02761', '7']",
3925,Nature,d41586,"['d41586', '021', '02761', '7']",
3926,Nature,s41586,"['s41586', '021', '04080', '3']",
3927,Nature,s41586,"['s41586', '021', '04080', '3']",
3928,Nature,s41586,"['s41586', '021', '03921', '5']",
3929,Nature,s41586,"['s41586', '021', '03921', '5']",
3930,Nature,d41586,"['d41586', '021', '02743', '9']",
3931,Nature,d41586,"['d41586', '021', '02743', '9']",
3932,Nature,d41586,"['d41586', '021', '02743', '9']",
3933,Nature,d41586,"['d41586', '021', '02743', '9']",
3934,Nature,d41586,"['d41586', '021', '02743', '9']",
3935,Nature,d41586,"['d41586', '021', '02743', '9']",
3936,Nature,d41586,"['d41586', '021', '02743', '9']",
3937,Nature,d41586,"['d41586', '021', '02743', '9']",
3938,Nature,d41586,"['d41586', '021', '02743', '9']",
3939,Nature,d41586,"['d41586', '021', '02743', '9']",
3940,Nature,d41586,"['d41586', '021', '02743', '9']",
3941,Nature,d41586,"['d41586', '021', '02743', '9']",
3942,Nature,d41586,"['d41586', '021', '02785', 'z']",
3943,Nature,d41586,"['d41586', '021', '02785', 'z']",
3944,Nature,d41586,"['d41586', '021', '02785', 'z']",
3945,Nature,d41586,"['d41586', '021', '02785', 'z']",
3946,Nature,d41586,"['d41586', '021', '02785', 'z']",
3947,Nature,d41586,"['d41586', '021', '02785', 'z']",
3948,Nature,d41586,"['d41586', '021', '02785', 'z']",
3949,Nature,d41586,"['d41586', '021', '02785', 'z']",
3950,Nature,d41586,"['d41586', '021', '02755', '5']",
3951,Nature,d41586,"['d41586', '021', '02755', '5']",
3952,Nature,d41586,"['d41586', '021', '02755', '5']",
3953,Nature,d41586,"['d41586', '021', '02755', '5']",
3954,Nature,d41586,"['d41586', '021', '02755', '5']",
3955,Nature,d41586,"['d41586', '021', '02755', '5']",
3956,Nature,d41586,"['d41586', '021', '02755', '5']",
3957,Nature,d41586,"['d41586', '021', '02755', '5']",
3958,Nature,d41586,"['d41586', '021', '02755', '5']",
3959,Nature,d41586,"['d41586', '021', '02755', '5']",
3960,Nature,d41586,"['d41586', '021', '02772', '4']",
3961,Nature,d41586,"['d41586', '021', '02772', '4']",
3962,Nature,d41586,"['d41586', '021', '02772', '4']",
3963,Nature,d41586,"['d41586', '021', '02772', '4']",
3964,Nature,d41586,"['d41586', '021', '02772', '4']",
3965,Nature,d41586,"['d41586', '021', '02772', '4']",
3966,Nature,d41586,"['d41586', '021', '02772', '4']",
3967,Nature,d41586,"['d41586', '021', '02772', '4']",
3968,Nature,d41586,"['d41586', '021', '02772', '4']",
3969,Nature,d41586,"['d41586', '021', '02763', '5']",
3970,Nature,d41586,"['d41586', '021', '02763', '5']",
3971,Nature,d41586,"['d41586', '021', '02763', '5']",
3972,Nature,d41586,"['d41586', '021', '02763', '5']",
3973,Nature,d41586,"['d41586', '021', '02763', '5']",
3974,Nature,d41586,"['d41586', '021', '02763', '5']",
3975,Nature,d41586,"['d41586', '021', '02763', '5']",
3976,Nature,d41586,"['d41586', '021', '02763', '5']",
3977,Nature,d41586,"['d41586', '021', '02763', '5']",
3978,Nature,d41586,"['d41586', '021', '02763', '5']",
3979,Nature,d41586,"['d41586', '021', '02763', '5']",
3980,Nature,d41586,"['d41586', '021', '02763', '5']",
3981,Nature,d41586,"['d41586', '021', '02763', '5']",
3982,Nature,d41586,"['d41586', '021', '02763', '5']",
3983,Nature,d41586,"['d41586', '021', '02782', '2']",
3984,Nature,d41586,"['d41586', '021', '02782', '2']",
3985,Nature,d41586,"['d41586', '021', '02782', '2']",
3986,Nature,d41586,"['d41586', '021', '02782', '2']",
3987,Nature,d41586,"['d41586', '021', '02782', '2']",
3988,Nature,d41586,"['d41586', '021', '02782', '2']",
3989,Nature,d41586,"['d41586', '021', '02782', '2']",
3990,Nature,d41586,"['d41586', '021', '02782', '2']",
3991,Nature,d41586,"['d41586', '021', '02782', '2']",
3992,Nature,d41586,"['d41586', '021', '02782', '2']",
3993,Nature,d41586,"['d41586', '021', '02782', '2']",
3994,Nature,d41586,"['d41586', '021', '02787', 'x']",
3995,Nature,d41586,"['d41586', '021', '02787', 'x']",
3996,Nature,d41586,"['d41586', '021', '02787', 'x']",
3997,Nature,d41586,"['d41586', '021', '02787', 'x']",
3998,Nature,d41586,"['d41586', '021', '02787', 'x']",
3999,Nature,d41586,"['d41586', '021', '02787', 'x']",
4000,Nature,d41586,"['d41586', '021', '02787', 'x']",
4001,Nature,d41586,"['d41586', '021', '02733', 'x']",
4002,Nature,d41586,"['d41586', '021', '02733', 'x']",
4003,Nature,d41586,"['d41586', '021', '02733', 'x']",
4004,Nature,d41586,"['d41586', '021', '02733', 'x']",
4005,Nature,d41586,"['d41586', '021', '02733', 'x']",
4006,Nature,d41586,"['d41586', '021', '02733', 'x']",
4007,Nature,d41586,"['d41586', '021', '02733', 'x']",
4008,Nature,d41586,"['d41586', '021', '02733', 'x']",
4009,Nature,d41586,"['d41586', '021', '02733', 'x']",
4010,Nature,d41586,"['d41586', '021', '02733', 'x']",
4011,Nature,d41586,"['d41586', '021', '02733', 'x']",
4012,Nature,d41586,"['d41586', '021', '02733', 'x']",
4013,Nature,d41586,"['d41586', '021', '02733', 'x']",
4014,Nature,d41586,"['d41586', '021', '02733', 'x']",
4015,Nature,d41586,"['d41586', '021', '02733', 'x']",
4016,Nature,d41586,"['d41586', '021', '02740', 'y']",
4017,Nature,d41586,"['d41586', '021', '02740', 'y']",
4018,Nature,d41586,"['d41586', '021', '02740', 'y']",
4019,Nature,d41586,"['d41586', '021', '02740', 'y']",
4020,Nature,d41586,"['d41586', '021', '02740', 'y']",
4021,Nature,d41586,"['d41586', '021', '02740', 'y']",
4022,Nature,d41586,"['d41586', '021', '02740', 'y']",
4023,Nature,d41586,"['d41586', '021', '02740', 'y']",
4024,Nature,d41586,"['d41586', '021', '02740', 'y']",
4025,Nature,d41586,"['d41586', '021', '02783', '1']",
4026,Nature,d41586,"['d41586', '021', '02783', '1']",
4027,Nature,d41586,"['d41586', '021', '02783', '1']",
4028,Nature,d41586,"['d41586', '021', '02783', '1']",
4029,Nature,d41586,"['d41586', '021', '02783', '1']",
4030,Nature,d41586,"['d41586', '021', '02783', '1']",
4031,Nature,d41586,"['d41586', '021', '02783', '1']",
4032,Nature,d41586,"['d41586', '021', '02783', '1']",
4033,Nature,d41586,"['d41586', '021', '02783', '1']",
4034,Nature,d41586,"['d41586', '021', '02783', '1']",
4035,Nature,d41586,"['d41586', '021', '02783', '1']",
4036,Nature,s41586,"['s41586', '021', '04058', '1']",
4037,Nature,s41586,"['s41586', '021', '04058', '1']",
4038,Nature,s41586,"['s41586', '021', '04058', '1']",
4039,Nature,s41586,"['s41586', '021', '04058', '1']",
4040,Nature,s41586,"['s41586', '021', '04058', '1']",
4041,Nature,s41586,"['s41586', '021', '04058', '1']",
4042,Nature,s41586,"['s41586', '021', '04060', '7']",
4043,Nature,s41586,"['s41586', '021', '04060', '7']",
4044,Nature,d41586,"['d41586', '021', '02746', '6']",
4045,Nature,d41586,"['d41586', '021', '02746', '6']",
4046,Nature,d41586,"['d41586', '021', '02746', '6']",
4047,Nature,d41586,"['d41586', '021', '02746', '6']",
4048,Nature,d41586,"['d41586', '021', '02746', '6']",
4049,Nature,d41586,"['d41586', '021', '02746', '6']",
4050,Nature,d41586,"['d41586', '021', '02746', '6']",
4051,Nature,d41586,"['d41586', '021', '02746', '6']",
4052,Nature,d41586,"['d41586', '021', '02746', '6']",
4053,Nature,d41586,"['d41586', '021', '02746', '6']",
4054,Nature,d41586,"['d41586', '021', '02746', '6']",
4055,Nature,d41586,"['d41586', '021', '02745', '7']",
4056,Nature,d41586,"['d41586', '021', '02745', '7']",
4057,Nature,d41586,"['d41586', '021', '02745', '7']",
4058,Nature,d41586,"['d41586', '021', '02745', '7']",
4059,Nature,d41586,"['d41586', '021', '02745', '7']",
4060,Nature,d41586,"['d41586', '021', '02745', '7']",
4061,Nature,d41586,"['d41586', '021', '02745', '7']",
4062,Nature,d41586,"['d41586', '021', '02745', '7']",
4063,Nature Africa,d44148,"['d44148', '021', '00091', '4']",
4064,Nature Africa,d44148,"['d44148', '021', '00091', '4']",
4065,Nature Africa,d44148,"['d44148', '021', '00091', '4']",
4066,Nature Africa,d44148,"['d44148', '021', '00092', '3']",
4067,Nature Africa,d44148,"['d44148', '021', '00092', '3']",
4068,Nature Africa,d44148,"['d44148', '021', '00092', '3']",
4069,Nature Africa,d44148,"['d44148', '021', '00093', '2']",
4070,Nature Africa,d44148,"['d44148', '021', '00093', '2']",
4071,Nature Africa,d44148,"['d44148', '021', '00093', '2']",
4072,Nature Africa,d44148,"['d44148', '021', '00094', '1']",
4073,Nature Africa,d44148,"['d44148', '021', '00094', '1']",
4074,Nature Africa,d44148,"['d44148', '021', '00094', '1']",
4075,Nature Africa,d44148,"['d44148', '021', '00088', 'z']",
4076,Nature Africa,d44148,"['d44148', '021', '00088', 'z']",
4077,Nature Africa,d44148,"['d44148', '021', '00088', 'z']",
4078,Nature Africa,d44148,"['d44148', '021', '00089', 'y']",
4079,Nature Africa,d44148,"['d44148', '021', '00089', 'y']",
4080,Nature Africa,d44148,"['d44148', '021', '00089', 'y']",
4081,Nature Africa,d44148,"['d44148', '021', '00086', '1']",
4082,Nature Africa,d44148,"['d44148', '021', '00086', '1']",
4083,Nature Africa,d44148,"['d44148', '021', '00086', '1']",
4084,Nature Africa,d44148,"['d44148', '021', '00087', '0']",
4085,Nature Africa,d44148,"['d44148', '021', '00087', '0']",
4086,Nature Africa,d44148,"['d44148', '021', '00087', '0']",
4087,Nature Africa,d44148,"['d44148', '021', '00084', '3']",
4088,Nature Africa,d44148,"['d44148', '021', '00084', '3']",
4089,Nature Africa,d44148,"['d44148', '021', '00084', '3']",
4090,Nature Africa,d44148,"['d44148', '021', '00085', '2']",
4091,Nature Africa,d44148,"['d44148', '021', '00085', '2']",
4092,Nature Africa,d44148,"['d44148', '021', '00085', '2']",
4093,Nature Africa,d44148,"['d44148', '021', '00082', '5']",
4094,Nature Africa,d44148,"['d44148', '021', '00082', '5']",
4095,Nature Africa,d44148,"['d44148', '021', '00082', '5']",
4096,Nature Africa,d44148,"['d44148', '021', '00083', '4']",
4097,Nature Africa,d44148,"['d44148', '021', '00083', '4']",
4098,Nature Africa,d44148,"['d44148', '021', '00083', '4']",
4099,Nature Africa,d44148,"['d44148', '021', '00081', '6']",
4100,Nature Africa,d44148,"['d44148', '021', '00081', '6']",
4101,Nature Africa,d44148,"['d44148', '021', '00081', '6']",
4102,Nature Africa,d44148,"['d44148', '021', '00079', '0']",
4103,Nature Africa,d44148,"['d44148', '021', '00079', '0']",
4104,Nature Africa,d44148,"['d44148', '021', '00079', '0']",
4105,Nature Africa,d44148,"['d44148', '021', '00080', '7']",
4106,Nature Africa,d44148,"['d44148', '021', '00080', '7']",
4107,Nature Africa,d44148,"['d44148', '021', '00080', '7']",
4108,Nature Africa,d44148,"['d44148', '021', '00077', '2']",
4109,Nature Africa,d44148,"['d44148', '021', '00077', '2']",
4110,Nature Africa,d44148,"['d44148', '021', '00077', '2']",
4111,Nature Africa,d44148,"['d44148', '021', '00078', '1']",
4112,Nature Africa,d44148,"['d44148', '021', '00078', '1']",
4113,Nature Africa,d44148,"['d44148', '021', '00078', '1']",
4114,Nature Africa,d44148,"['d44148', '021', '00076', '3']",
4115,Nature Africa,d44148,"['d44148', '021', '00076', '3']",
4116,Nature Africa,d44148,"['d44148', '021', '00076', '3']",
4117,Nature Africa,d44148,"['d44148', '021', '00075', '4']",
4118,Nature Africa,d44148,"['d44148', '021', '00075', '4']",
4119,Nature Africa,d44148,"['d44148', '021', '00075', '4']",
4120,Nature Africa,d44148,"['d44148', '021', '00074', '5']",
4121,Nature Africa,d44148,"['d44148', '021', '00074', '5']",
4122,Nature Africa,d44148,"['d44148', '021', '00074', '5']",
4123,Nature Aging,s43587,"['s43587', '021', '00126', '3']",
4124,Nature Aging,s43587,"['s43587', '021', '00126', '3']",
4125,Nature Aging,s43587,"['s43587', '021', '00126', '3']",
4126,Nature Aging,s43587,"['s43587', '021', '00124', '5']",
4127,Nature Aging,s43587,"['s43587', '021', '00124', '5']",
4128,Nature Aging,s43587,"['s43587', '021', '00124', '5']",
4129,Nature Aging,s43587,"['s43587', '021', '00124', '5']",
4130,Nature Aging,s43587,"['s43587', '021', '00124', '5']",
4131,Nature Aging,s43587,"['s43587', '021', '00124', '5']",
4132,Nature Aging,s43587,"['s43587', '021', '00124', '5']",
4133,Nature Aging,s43587,"['s43587', '021', '00123', '6']",
4134,Nature Aging,s43587,"['s43587', '021', '00123', '6']",
4135,Nature Aging,s43587,"['s43587', '021', '00123', '6']",
4136,Nature Aging,s43587,"['s43587', '021', '00123', '6']",
4137,Nature Aging,s43587,"['s43587', '021', '00123', '6']",
4138,Nature Aging,s43587,"['s43587', '021', '00123', '6']",
4139,Nature Aging,s43587,"['s43587', '021', '00122', '7']",
4140,Nature Aging,s43587,"['s43587', '021', '00122', '7']",
4141,Nature Aging,s43587,"['s43587', '021', '00122', '7']",
4142,Nature Aging,s43587,"['s43587', '021', '00122', '7']",
4143,Nature Aging,s43587,"['s43587', '021', '00122', '7']",
4144,Nature Aging,s43587,"['s43587', '021', '00122', '7']",
4145,Nature Aging,s43587,"['s43587', '021', '00122', '7']",
4146,Nature Aging,s43587,"['s43587', '021', '00118', '3']",
4147,Nature Aging,s43587,"['s43587', '021', '00118', '3']",
4148,Nature Aging,s43587,"['s43587', '021', '00118', '3']",
4149,Nature Aging,s43587,"['s43587', '021', '00116', '5']",
4150,Nature Aging,s43587,"['s43587', '021', '00116', '5']",
4151,Nature Aging,s43587,"['s43587', '021', '00116', '5']",
4152,Nature Aging,s43587,"['s43587', '021', '00116', '5']",
4153,Nature Aging,s43587,"['s43587', '021', '00116', '5']",
4154,Nature Aging,s43587,"['s43587', '021', '00116', '5']",
4155,Nature Aging,s43587,"['s43587', '021', '00107', '6']",
4156,Nature Aging,s43587,"['s43587', '021', '00107', '6']",
4157,Nature Aging,s43587,"['s43587', '021', '00107', '6']",
4158,Nature Aging,s43587,"['s43587', '021', '00107', '6']",
4159,Nature Aging,s43587,"['s43587', '021', '00107', '6']",
4160,Nature Aging,s43587,"['s43587', '021', '00107', '6']",
4161,Nature Aging,s43587,"['s43587', '021', '00121', '8']",
4162,Nature Aging,s43587,"['s43587', '021', '00121', '8']",
4163,Nature Aging,s43587,"['s43587', '021', '00117', '4']",
4164,Nature Aging,s43587,"['s43587', '021', '00117', '4']",
4165,Nature Aging,s43587,"['s43587', '021', '00117', '4']",
4166,Nature Aging,s43587,"['s43587', '021', '00117', '4']",
4167,Nature Aging,s43587,"['s43587', '021', '00117', '4']",
4168,Nature Aging,s43587,"['s43587', '021', '00117', '4']",
4169,Nature Aging,s43587,"['s43587', '021', '00106', '7']",
4170,Nature Aging,s43587,"['s43587', '021', '00106', '7']",
4171,Nature Aging,s43587,"['s43587', '021', '00103', 'w']",
4172,Nature Aging,s43587,"['s43587', '021', '00103', 'w']",
4173,Nature Aging,s43587,"['s43587', '021', '00103', 'w']",
4174,Nature Aging,s43587,"['s43587', '021', '00103', 'w']",
4175,Nature Aging,s43587,"['s43587', '021', '00103', 'w']",
4176,Nature Aging,s43587,"['s43587', '021', '00103', 'w']",
4177,Nature Aging,s43587,"['s43587', '021', '00113', '8']",
4178,Nature Aging,s43587,"['s43587', '021', '00113', '8']",
4179,Nature Aging,s43587,"['s43587', '021', '00113', '8']",
4180,Nature Aging,s43587,"['s43587', '021', '00113', '8']",
4181,Nature Aging,s43587,"['s43587', '021', '00113', '8']",
4182,Nature Aging,s43587,"['s43587', '021', '00113', '8']",
4183,Nature Aging,s43587,"['s43587', '021', '00113', '8']",
4184,Nature Aging,s43587,"['s43587', '021', '00119', '2']",
4185,Nature Aging,s43587,"['s43587', '021', '00119', '2']",
4186,Nature Aging,s43587,"['s43587', '021', '00115', '6']",
4187,Nature Aging,s43587,"['s43587', '021', '00115', '6']",
4188,Nature Aging,s43587,"['s43587', '021', '00109', '4']",
4189,Nature Aging,s43587,"['s43587', '021', '00109', '4']",
4190,Nature Aging,s43587,"['s43587', '021', '00109', '4']",
4191,Nature Aging,s43587,"['s43587', '021', '00109', '4']",
4192,Nature Aging,s43587,"['s43587', '021', '00109', '4']",
4193,Nature Aging,s43587,"['s43587', '021', '00109', '4']",
4194,Nature Aging,s43587,"['s43587', '021', '00104', '9']",
4195,Nature Aging,s43587,"['s43587', '021', '00104', '9']",
4196,Nature Aging,s43587,"['s43587', '021', '00104', '9']",
4197,Nature Aging,s43587,"['s43587', '021', '00114', '7']",
4198,Nature Aging,s43587,"['s43587', '021', '00114', '7']",
4199,Nature Aging,s43587,"['s43587', '021', '00110', 'x']",
4200,Nature Aging,s43587,"['s43587', '021', '00110', 'x']",
4201,Nature Aging,s43587,"['s43587', '021', '00110', 'x']",
4202,Nature Aging,s43587,"['s43587', '021', '00110', 'x']",
4203,Nature Aging,s43587,"['s43587', '021', '00110', 'x']",
4204,Nature Aging,s43587,"['s43587', '021', '00110', 'x']",
4205,Nature Aging,s43587,"['s43587', '021', '00111', 'w']",
4206,Nature Aging,s43587,"['s43587', '021', '00111', 'w']",
4207,Nature Aging,s43587,"['s43587', '021', '00111', 'w']",
4208,Nature Aging,s43587,"['s43587', '021', '00111', 'w']",
4209,Nature Aging,s43587,"['s43587', '021', '00111', 'w']",
4210,Nature Aging,s43587,"['s43587', '021', '00111', 'w']",
4211,Nature Aging,s43587,"['s43587', '021', '00111', 'w']",
4212,Nature Aging,s43587,"['s43587', '021', '00105', '8']",
4213,Nature Aging,s43587,"['s43587', '021', '00105', '8']",
4214,Nature Aging,s43587,"['s43587', '021', '00105', '8']",
4215,Nature Astronomy,s41550,"['s41550', '021', '01483', '0']",
4216,Nature Astronomy,s41550,"['s41550', '021', '01483', '0']",
4217,Nature Astronomy,s41550,"['s41550', '021', '01483', '0']",
4218,Nature Astronomy,s41550,"['s41550', '021', '01483', '0']",
4219,Nature Astronomy,s41550,"['s41550', '021', '01483', '0']",
4220,Nature Astronomy,s41550,"['s41550', '021', '01483', '0']",
4221,Nature Astronomy,s41550,"['s41550', '021', '01483', '0']",
4222,Nature Astronomy,s41550,"['s41550', '021', '01485', 'y']",
4223,Nature Astronomy,s41550,"['s41550', '021', '01485', 'y']",
4224,Nature Astronomy,s41550,"['s41550', '021', '01485', 'y']",
4225,Nature Astronomy,s41550,"['s41550', '021', '01485', 'y']",
4226,Nature Astronomy,s41550,"['s41550', '021', '01485', 'y']",
4227,Nature Astronomy,s41550,"['s41550', '021', '01485', 'y']",
4228,Nature Astronomy,s41550,"['s41550', '021', '01485', 'y']",
4229,Nature Astronomy,s41550,"['s41550', '021', '01509', '7']",
4230,Nature Astronomy,s41550,"['s41550', '021', '01509', '7']",
4231,Nature Astronomy,s41550,"['s41550', '021', '01509', '7']",
4232,Nature Astronomy,s41550,"['s41550', '021', '01509', '7']",
4233,Nature Astronomy,s41550,"['s41550', '021', '01509', '7']",
4234,Nature Astronomy,s41550,"['s41550', '021', '01509', '7']",
4235,Nature Astronomy,s41550,"['s41550', '021', '01503', 'z']",
4236,Nature Astronomy,s41550,"['s41550', '021', '01503', 'z']",
4237,Nature Astronomy,s41550,"['s41550', '021', '01473', '2']",
4238,Nature Astronomy,s41550,"['s41550', '021', '01473', '2']",
4239,Nature Astronomy,s41550,"['s41550', '021', '01473', '2']",
4240,Nature Astronomy,s41550,"['s41550', '021', '01473', '2']",
4241,Nature Astronomy,s41550,"['s41550', '021', '01473', '2']",
4242,Nature Astronomy,s41550,"['s41550', '021', '01473', '2']",
4243,Nature Astronomy,s41550,"['s41550', '021', '01473', '2']",
4244,Nature Astronomy,s41550,"['s41550', '021', '01473', '2']",
4245,Nature Astronomy,s41550,"['s41550', '021', '01474', '1']",
4246,Nature Astronomy,s41550,"['s41550', '021', '01474', '1']",
4247,Nature Astronomy,s41550,"['s41550', '021', '01474', '1']",
4248,Nature Astronomy,s41550,"['s41550', '021', '01474', '1']",
4249,Nature Astronomy,s41550,"['s41550', '021', '01474', '1']",
4250,Nature Astronomy,s41550,"['s41550', '021', '01474', '1']",
4251,Nature Astronomy,s41550,"['s41550', '021', '01474', '1']",
4252,Nature Astronomy,s41550,"['s41550', '021', '01474', '1']",
4253,Nature Astronomy,s41550,"['s41550', '021', '01474', '1']",
4254,Nature Astronomy,s41550,"['s41550', '021', '01472', '3']",
4255,Nature Astronomy,s41550,"['s41550', '021', '01472', '3']",
4256,Nature Astronomy,s41550,"['s41550', '021', '01472', '3']",
4257,Nature Astronomy,s41550,"['s41550', '021', '01472', '3']",
4258,Nature Astronomy,s41550,"['s41550', '021', '01472', '3']",
4259,Nature Astronomy,s41550,"['s41550', '021', '01472', '3']",
4260,Nature Astronomy,s41550,"['s41550', '021', '01472', '3']",
4261,Nature Astronomy,s41550,"['s41550', '021', '01472', '3']",
4262,Nature Astronomy,s41550,"['s41550', '021', '01522', 'w']",
4263,Nature Astronomy,s41550,"['s41550', '021', '01522', 'w']",
4264,Nature Astronomy,s41550,"['s41550', '021', '01522', 'w']",
4265,Nature Astronomy,s41550,"['s41550', '021', '01522', 'w']",
4266,Nature Astronomy,s41550,"['s41550', '021', '01522', 'w']",
4267,Nature Astronomy,s41550,"['s41550', '021', '01522', 'w']",
4268,Nature Astronomy,s41550,"['s41550', '021', '01525', '7']",
4269,Nature Astronomy,s41550,"['s41550', '021', '01525', '7']",
4270,Nature Astronomy,s41550,"['s41550', '021', '01525', '7']",
4271,Nature Astronomy,s41550,"['s41550', '021', '01525', '7']",
4272,Nature Astronomy,s41550,"['s41550', '021', '01525', '7']",
4273,Nature Astronomy,s41550,"['s41550', '021', '01525', '7']",
4274,Nature Astronomy,s41550,"['s41550', '021', '01526', '6']",
4275,Nature Astronomy,s41550,"['s41550', '021', '01526', '6']",
4276,Nature Astronomy,s41550,"['s41550', '021', '01526', '6']",
4277,Nature Astronomy,s41550,"['s41550', '021', '01526', '6']",
4278,Nature Astronomy,s41550,"['s41550', '021', '01526', '6']",
4279,Nature Astronomy,s41550,"['s41550', '021', '01526', '6']",
4280,Nature Astronomy,s41550,"['s41550', '021', '01523', '9']",
4281,Nature Astronomy,s41550,"['s41550', '021', '01523', '9']",
4282,Nature Astronomy,s41550,"['s41550', '021', '01523', '9']",
